Code	ISU_CD	Name	Market	Dept	Close	ChangeCode	Changes	ChagesRatio	Open	High	Low	Volume	Amount	Marcap	Stocks	MarketId
217480	KR7217480003	에스디생명공학	KOSDAQ	관리종목(소속부없음)	499	0	0	0.0	0	0	0	0	0	54756837359	109733141	KSQ
020760	KR7020760005	일진디스플	KOSPI		1060	2	-41	-3.72	1089	1099	1046	163580	174464880	54604565460	51513741	STK
127120	KR7127120004	디엔에이링크	KOSDAQ	벤처기업부	2920	2	-35	-1.18	2920	2950	2735	182799	517733585	54564743520	18686556	KSQ
126640	KR7126640002	화신정공	KOSDAQ	우량기업부	1499	2	-5	-0.33	1504	1512	1492	88871	133156713	54524456613	36373887	KSQ
005360	KR7005360003	모나미	KOSPI		2885	2	-15	-0.52	2915	2920	2880	55246	159954960	54518730695	18897307	STK
065370	KR7065370009	위세아이텍	KOSDAQ	중견기업부	7350	2	-120	-1.61	7300	7460	7240	21613	157950670	54272061900	7383954	KSQ
181340	KR7181340001	이즈미디어	KOSDAQ	관리종목(소속부없음)	2705	0	0	0.0	0	0	0	0	0	54259503030	20058966	KSQ
076080	KR7076080001	웰크론한텍	KOSDAQ	중견기업부	2400	2	-5	-0.21	2400	2500	2380	61670	148624115	54225974400	22594156	KSQ
034940	KR7034940007	조아제약	KOSDAQ	중견기업부	1749	2	-35	-1.96	1805	1805	1730	87791	153286000	54183717423	30979827	KSQ
014990	KR7014990006	인디에프	KOSPI		721	1	1	0.14	720	725	710	70862	50792057	54156469395	75112995	STK
073110	KR7073110009	엘엠에스	KOSDAQ	중견기업부	6080	2	-70	-1.14	6120	6160	6050	15087	92365330	54086190400	8895755	KSQ
046940	KR7046940003	우원개발	KOSDAQ	우량기업부	2990	1	30	1.01	2925	3000	2925	32086	94945255	54042306500	18074350	KSQ
007610	KR7007610009	선도전기	KOSPI		3000	0	0	0.0	0	0	0	0	0	54000000000	18000000	STK
196450	KR7196450001	코아시아씨엠	KOSDAQ	중견기업부	1190	2	-20	-1.65	1196	1209	1190	58048	69129701	53930302580	45319582	KSQ
007720	KR7007720006	대명소노시즌	KOSDAQ	중견기업부	534	1	2	0.38	532	536	525	74142	39306102	53827440300	100800450	KSQ
024120	KR7024120008	KB오토시스	KOSDAQ	중견기업부	4660	1	115	2.53	4545	4700	4505	91365	421896150	53590000000	11500000	KSQ
080520	KR7080520000	오디텍	KOSDAQ	벤처기업부	4560	2	-35	-0.76	4545	4590	4510	7701	34911180	53564537040	11746609	KSQ
015260	KR7015260003	에이엔피	KOSPI		1186	2	-14	-1.17	1199	1200	1160	48019	56772547	53508636284	45116894	STK
045060	KR7045060001	오공	KOSDAQ	우량기업부	3150	2	-15	-0.47	3165	3170	3110	17471	54895335	53367218100	16941974	KSQ
101000	KR7101000008	상상인인더스트리	KOSDAQ	중견기업부	2840	1	35	1.25	2805	2950	2760	601695	1731753200	53333632320	18779448	KSQ
049630	KR7049630007	재영솔루텍	KOSDAQ	중견기업부	636	2	-12	-1.85	648	648	632	122051	78401642	53190732372	83633227	KSQ
023770	KR7023770001	플레이위드	KOSDAQ	중견기업부	6050	1	150	2.54	5930	6110	5850	60187	362785300	53039261000	8766820	KSQ
198080	KR7198080004	엔피디	KOSDAQ	중견기업부	2460	2	-60	-2.38	2490	2550	2425	137231	338636655	52976555100	21535185	KSQ
038060	KR7038060000	루멘스	KOSDAQ	중견기업부	1101	2	-10	-0.9	1112	1119	1100	56883	62947551	52961478969	48103069	KSQ
169330	KR7169330008	엠브레인	KOSDAQ	중견기업부	2900	2	-50	-1.69	2950	2950	2900	2721	7921350	52945062200	18256918	KSQ
066360	KR7066360009	체리부로	KOSDAQ	중견기업부	1104	2	-12	-1.08	1116	1124	1102	124924	138100153	52939024560	47952015	KSQ
210120	KR7210120002	빅텐츠	KOSDAQ	중견기업부	16810	1	110	0.66	16660	17490	16600	10239	173018020	52860894100	3144610	KSQ
005305	KR7005301007	롯데칠성우	KOSPI		68100	1	100	0.15	68000	68100	67500	362	24554300	52798611000	775310	STK
049830	KR7049830003	승일	KOSDAQ	중견기업부	8610	1	20	0.23	8590	8640	8380	3737	31849760	52797484320	6132112	KSQ
363250	KR7363250002	진시스템	KOSDAQ	기술성장기업부	7550	2	-510	-6.33	8130	8130	7440	116107	891112900	52735904400	6984888	KSQ
391060	KR7391060001	엔에이치스팩20호	KOSDAQ	관리종목(소속부없음)	10340	1	20	0.19	10320	10340	10320	52387	541300470	52734000000	5100000	KSQ
415380	KR7415380005	스튜디오삼익	KOSDAQ	중견기업부	12450	2	-380	-2.96	12950	12950	12360	76215	954793730	52607450100	4225498	KSQ
109080	KR7109080002	옵티시스	KOSDAQ	벤처기업부	9330	2	-240	-2.51	9510	9530	9270	21587	202107980	52583880000	5636000	KSQ
140520	KR7140520008	대창스틸	KOSDAQ	우량기업부	2490	1	25	1.01	2465	2490	2460	10854	26924660	52562015070	21109243	KSQ
199730	KR7199730003	바이오인프라	KOSDAQ	벤처기업부	10870	1	200	1.87	10570	10900	10560	9974	106523210	52549569290	4834367	KSQ
053590	KR7053590006	한국테크놀로지	KOSDAQ	투자주의환기종목(소속부없음)	334	0	0	0.0	0	0	0	0	0	52484809098	157140147	KSQ
340440	KR7340440007	세림B&G	KOSDAQ	벤처기업부	1848	2	-22	-1.18	1837	1858	1816	60765	111859013	52443216672	28378364	KSQ
007530	KR7007530009	와이엠	KOSDAQ	중견기업부	2735	2	-70	-2.5	2860	2860	2730	14365	39676705	52442126220	19174452	KSQ
039020	KR7039020003	이건홀딩스	KOSDAQ	우량기업부	2320	2	-30	-1.28	2310	2365	2300	13133	30496505	52396524880	22584709	KSQ
090150	KR7090150004	아이윈	KOSDAQ	중견기업부	1250	1	8	0.64	1238	1259	1217	247669	305174488	52344116250	41875293	KSQ
198940	KR7198940009	한주라이트메탈	KOSDAQ	중견기업부	2690	2	-100	-3.58	2790	2795	2600	89806	240614475	52282342350	19435815	KSQ
418250	KR7418250007	시큐레터	KOSDAQ	기술성장기업부	6550	2	-260	-3.82	6600	6840	6520	51071	339215160	52279100100	7981542	KSQ
000725	KR7000721001	현대건설우	KOSPI		49500	2	-150	-0.3	49650	49650	49400	919	45453850	52207303500	1054693	STK
047080	KR7047080007	한빛소프트	KOSDAQ	중견기업부	2100	3	0	0.0	2100	2105	2065	39139	81405030	52126960200	24822362	KSQ
024840	KR7024840001	KBI메탈	KOSDAQ	중견기업부	1535	1	110	7.72	1442	1663	1437	8909789	14150250946	52117138155	33952533	KSQ
405000	KR7405000001	플라즈맵	KOSDAQ	기술성장기업부	2575	2	-125	-4.63	2685	2690	2565	206129	539100205	52104267525	20234667	KSQ
222420	KR7222420002	쎄노텍	KOSDAQ	벤처기업부	1146	1	13	1.15	1131	1146	1125	23041	26090844	52097424726	45460231	KSQ
052600	KR7052600004	한네트	KOSDAQ	중견기업부	4490	2	-70	-1.54	4560	4585	4485	65105	293159030	51921013000	11563700	KSQ
004870	KR7004870002	티웨이홀딩스	KOSPI		464	1	3	0.65	458	475	458	126926	59270051	51787825552	111611693	STK
291650	KR7291650000	압타머사이언스	KOSDAQ	기술성장기업부	3045	2	-55	-1.77	3100	3100	3010	64588	195358120	51704867340	16980252	KSQ
012160	KR7012160008	영흥	KOSPI		510	2	-6	-1.16	516	523	510	31625	16206371	51668289720	101310372	STK
096610	KR7096610001	알에프세미	KOSDAQ	투자주의환기종목(소속부없음)	2965	0	0	0.0	0	0	0	0	0	51550708615	17386411	KSQ
37550L	KR737550K029	DL이앤씨2우(전환)	KOSPI		24400	1	100	0.41	24500	24600	24000	2781	67556350	51531604400	2111951	STK
131100	KR7131100000	티엔엔터테인먼트	KOSDAQ	중견기업부	1836	2	-10	-0.54	1852	1852	1828	46682	85606892	51496590672	28048252	KSQ
446070	KR7446070005	유니드비티플러스	KOSPI		4845	1	75	1.57	4725	4880	4725	45002	216521560	51411336675	10611215	STK
038620	KR7038620001	위즈코프	KOSDAQ	벤처기업부	772	2	-8	-1.03	761	779	761	129313	99000950	51373870980	66546465	KSQ
33637K	KR733637K010	솔루스첨단소재1우	KOSPI		3025	2	-75	-2.42	3120	3120	3000	71024	214845110	51149017150	16908766	STK
021880	KR7021880000	메이슨캐피탈	KOSDAQ	중견기업부	336	1	9	2.75	325	357	324	4082128	1388408350	51133961088	152184408	KSQ
023960	KR7023960008	에쓰씨엔지니어링	KOSPI		1553	2	-9	-0.58	1550	1560	1498	68500	105414738	51033701398	32861366	STK
083550	KR7083550004	케이엠	KOSDAQ	우량기업부	4325	2	-85	-1.93	4340	4410	4310	28376	123511895	50916879925	11772689	KSQ
009460	KR7009460007	한창제지	KOSPI		853	2	-4	-0.47	857	857	848	39168	33310081	50896365558	59667486	STK
307870	KR7307870006	비투엔	KOSDAQ	벤처기업부	1496	2	-15	-0.99	1491	1511	1482	195125	290492699	50861298224	33998194	KSQ
078590	KR7078590007	휴림에이텍	KOSDAQ	중견기업부	932	2	-16	-1.69	948	948	924	386455	359494526	50524035948	54210339	KSQ
050860	KR7050860006	아세아텍	KOSDAQ	우량기업부	2240	1	5	0.22	2215	2240	2210	29651	65795280	50400000000	22500000	KSQ
010280	KR7010280006	쌍용정보통신	KOSDAQ	투자주의환기종목(소속부없음)	772	2	-13	-1.66	784	800	765	239946	185825429	50275562792	65123786	KSQ
054540	KR7054540000	삼영엠텍	KOSDAQ	중견기업부	3865	2	-60	-1.53	3885	3930	3860	161808	627949465	50245000000	13000000	KSQ
328380	KR7328380001	솔트웨어	KOSDAQ	벤처기업부	1464	1	5	0.34	1474	1519	1443	1286739	1892878217	50160706992	34262778	KSQ
208640	KR7208640003	썸에이지	KOSDAQ	중견기업부	360	2	-8	-2.17	368	377	355	299314	108002922	50126491440	139240254	KSQ
028080	KR7028080000	휴맥스홀딩스	KOSDAQ	중견기업부	3985	2	-25	-0.62	4045	4045	3805	29593	116107740	50121361410	12577506	KSQ
016250	KR7016250003	SGC이테크건설	KOSDAQ	우량기업부	15410	2	-90	-0.58	15580	15580	15370	1411	21779160	49983644850	3243585	KSQ
145270	KR7145270005	케이탑리츠	KOSPI		1039	2	-2	-0.19	1041	1043	1033	33685	34903720	49935144186	48060774	STK
007770	KR7007770001	한일화학	KOSDAQ	우량기업부	14220	2	-160	-1.11	14350	14370	14160	4345	61912530	49912200000	3510000	KSQ
222980	KR7222980005	한국맥널티	KOSDAQ	벤처기업부	4510	1	160	3.68	4310	4600	4310	148434	663901305	49751988330	11031483	KSQ
138070	KR7138070008	신진에스엠	KOSDAQ	중견기업부	2840	2	-30	-1.05	2840	2860	2800	57638	163174365	49709099360	17503204	KSQ
362990	KR7362990004	드림인사이트	KOSDAQ	벤처기업부	3010	1	145	5.06	2870	3070	2850	354884	1061479970	49640817660	16491966	KSQ
195500	KR7195500004	마니커에프앤지	KOSDAQ	중견기업부	3115	2	-20	-0.64	3090	3150	3085	38033	118304645	49615720000	15928000	KSQ
072950	KR7072950009	빛샘전자	KOSDAQ	벤처기업부	6160	2	-170	-2.69	6190	6300	6070	255560	1573992640	49604077600	8052610	KSQ
177830	KR7177830007	파버나인	KOSDAQ	우량기업부	3470	1	5	0.14	3435	3470	3425	23353	80727555	49581972910	14288753	KSQ
010600	KR7010600005	웰바이오텍	KOSPI		545	2	-40	-6.84	573	590	534	6561189	3633572756	49553256815	90923407	STK
419540	KR7419540000	비스토스	KOSDAQ	벤처기업부	2150	1	10	0.47	2120	2170	2110	245573	523697760	49433898650	22992511	KSQ
069410	KR7069410009	엔텔스	KOSDAQ	벤처기업부	4820	2	-150	-3.02	4970	4980	4800	69149	336546355	49380051680	10244824	KSQ
065440	KR7065440000	이루온	KOSDAQ	벤처기업부	1804	2	-19	-1.04	1811	1828	1795	117587	212138869	49204136080	27275020	KSQ
008370	KR7008370009	원풍	KOSDAQ	우량기업부	4095	2	-40	-0.97	4155	4155	4080	14501	59391470	49140000000	12000000	KSQ
332370	KR7332370006	아이디피	KOSDAQ	벤처기업부	3700	1	25	0.68	3640	3735	3625	7299	26814350	49112786200	13273726	KSQ
900310	HK0000341732	컬러레이	KOSDAQ	외국기업(소속부없음)	766	2	-11	-1.42	777	780	757	138227	106354257	49055923050	64041675	KSQ
052460	KR7052460003	아이크래프트	KOSDAQ	중견기업부	3355	2	-5	-0.15	3325	3365	3285	69125	229427830	49009625280	14607936	KSQ
088290	KR7088290002	이원컴포텍	KOSDAQ	중견기업부	1601	2	-13	-0.81	1586	1614	1516	58941	92847558	48976083733	30590933	KSQ
267790	KR7267790004	배럴	KOSDAQ	중견기업부	6180	2	-120	-1.9	6250	6280	6180	24154	150119690	48750930000	7888500	KSQ
351320	KR7351320007	에스에이티이엔지	KOSDAQ	벤처기업부	2200	2	-35	-1.57	2235	2235	2175	14696	32317175	48434949200	22015886	KSQ
221800	KR7221800006	유투바이오	KOSDAQ	기술성장기업부	4290	1	50	1.18	4165	4295	4160	62643	264668165	48422070840	11287196	KSQ
045340	KR7045340007	토탈소프트	KOSDAQ	벤처기업부	5650	2	-150	-2.59	5800	5980	5300	188859	1063943920	48352926000	8558040	KSQ
290120	KR7290120005	DH오토리드	KOSDAQ	우량기업부	3110	2	-5	-0.16	3115	3120	3040	14605	44888185	48252079180	15515138	KSQ
058110	KR7058110008	멕아이씨에스	KOSDAQ	기술성장기업부	3000	2	-70	-2.28	3020	3035	2990	135764	408071385	48151590000	16050530	KSQ
042940	KR7042940007	상지카일룸	KOSDAQ	중견기업부	403	2	-10	-2.42	420	420	398	609589	246367591	48140139320	119454440	KSQ
065500	KR7065500001	오리엔트정공	KOSDAQ	중견기업부	1514	2	-35	-2.26	1569	1613	1499	310306	478160934	48058768768	31742912	KSQ
221980	KR7221980006	케이디켐	KOSDAQ	우량기업부	11850	2	-10	-0.08	11860	11970	11750	2226	26318720	47812380000	4034800	KSQ
005670	KR7005670005	푸드웰	KOSDAQ	우량기업부	4780	1	50	1.06	4730	4780	4655	9732	45901580	47800000000	10000000	KSQ
089150	KR7089150007	케이씨티	KOSDAQ	중견기업부	2785	2	-35	-1.24	2790	2815	2765	24945	69235120	47762750000	17150000	KSQ
289010	KR7289010001	아이스크림에듀	KOSDAQ	중견기업부	3710	2	-30	-0.8	3735	3740	3705	30569	113567130	47725577270	12864037	KSQ
090370	KR7090370008	메타랩스	KOSPI		1913	2	-2	-0.1	1915	1915	1880	30264	57427054	47642670057	24904689	STK
187270	KR7187270004	신화콘텍	KOSDAQ	벤처기업부	4675	2	-290	-5.84	4850	4920	4670	593443	2829749855	47422475375	10143845	KSQ
406820	KR7406820001	뷰티스킨	KOSDAQ	중견기업부	13410	2	-90	-0.67	13640	13640	13250	7857	104553710	47391476400	3534040	KSQ
101240	KR7101240000	씨큐브	KOSDAQ	벤처기업부	4665	1	45	0.97	4570	4665	4570	27046	125160370	47294628360	10138184	KSQ
229000	KR7229000005	젠큐릭스	KOSDAQ	기술성장기업부	3275	2	-85	-2.53	3330	3335	3240	138693	454772185	47223050300	14419252	KSQ
203450	KR7203450002	유니온커뮤니티	KOSDAQ	벤처기업부	3335	2	-115	-3.33	3400	3440	3330	55629	187539090	46953488345	14079007	KSQ
193250	KR7193250008	와이제이엠게임즈	KOSDAQ	중견기업부	739	2	-14	-1.86	748	756	739	117303	87276733	46795975603	63323377	KSQ
012200	KR7012200002	계양전기	KOSPI		1717	2	-9	-0.52	1739	1739	1715	22272	38559115	46741597393	27222829	STK
058450	KR7058450008	엔터파트너즈	KOSDAQ	중견기업부	4040	3	0	0.0	3965	4095	3875	40651	160882695	46648344800	11546620	KSQ
290660	KR7290660000	네오펙트	KOSDAQ	기술성장기업부	1206	2	-30	-2.43	1200	1249	1196	97430	118368539	46610643348	38648958	KSQ
228340	KR7228340006	동양파일	KOSDAQ	중견기업부	2320	2	-95	-3.93	2380	2415	2265	96940	225966545	46400000000	20000000	KSQ
297570	KR7297570004	알로이스	KOSDAQ	벤처기업부	1338	2	-8	-0.59	1345	1345	1335	28865	38624244	46323189684	34621218	KSQ
038950	KR7038950002	파인디지털	KOSDAQ	중견기업부	4535	2	-65	-1.41	4605	4605	4455	27308	123523235	46305819275	10210765	KSQ
035620	KR7035620004	바른손이앤에이	KOSDAQ	중견기업부	622	2	-6	-0.96	628	628	621	53394	33239003	46301477850	74439675	KSQ
085910	KR7085910008	네오티스	KOSDAQ	중견기업부	3310	2	-65	-1.93	3345	3380	3300	322378	1071384490	46124247580	13934818	KSQ
023150	KR7023150006	MH에탄올	KOSPI		6250	3	0	0.0	6250	6290	6220	2996	18742650	46115787500	7378526	STK
153460	KR7153460001	네이블	KOSDAQ	벤처기업부	7050	2	-50	-0.7	7040	7130	6890	2962	20734450	46036598700	6530014	KSQ
040160	KR7040160004	누리플렉스	KOSDAQ	우량기업부	3810	1	300	8.55	3550	4180	3525	1100006	4293011460	45931588350	12055535	KSQ
065060	KR7065060006	지엔코	KOSDAQ	중견기업부	425	2	-5	-1.16	414	426	412	204616	85548759	45903418700	108008044	KSQ
036690	KR7036690006	코맥스	KOSDAQ	관리종목(소속부없음)	2885	0	0	0.0	0	0	0	0	0	45885746130	15904938	KSQ
357880	KR7357880004	비트나인	KOSDAQ	기술성장기업부	4385	2	-150	-3.31	4535	4535	4200	94691	410535215	45796747060	10443956	KSQ
448740	KR7448740001	삼성스팩8호	KOSDAQ	SPAC(소속부없음)	9810	1	10	0.1	9810	9810	9780	14442	141451830	45753840000	4664000	KSQ
037760	KR7037760006	쎄니트	KOSDAQ	우량기업부	1352	1	21	1.58	1328	1352	1324	15805	21114850	45742109192	33832921	KSQ
092600	KR7092600006	앤씨앤	KOSDAQ	벤처기업부	1818	2	-71	-3.76	1889	1889	1810	145551	266852862	45601833906	25083517	KSQ
005820	KR7005820006	원림	KOSPI		19820	2	-100	-0.5	19840	19840	19580	2994	59069660	45545765400	2297970	STK
356890	KR7356890004	싸이버원	KOSDAQ	벤처기업부	9550	1	20	0.21	9550	9590	9460	11798	112726550	45520361500	4766530	KSQ
012280	KR7012280004	영화금속	KOSPI		881	2	-3	-0.34	893	893	881	78886	69896949	45516428905	51664505	STK
045520	KR7045520004	크린앤사이언스	KOSDAQ	중견기업부	7000	1	40	0.57	6920	7040	6750	22489	156441000	45500000000	6500000	KSQ
127710	KR7127710002	아시아경제	KOSDAQ	중견기업부	1300	2	-18	-1.37	1313	1321	1291	15560	20296326	45375306600	34904082	KSQ
312610	KR7312610009	에이에프더블류	KOSDAQ	중견기업부	2235	2	-30	-1.32	2265	2290	2215	8248	18567620	45274144680	20256888	KSQ
024940	KR7024940009	PN풍년	KOSDAQ	벤처기업부	4525	2	-135	-2.9	4615	4640	4500	131167	595755325	45250000000	10000000	KSQ
368970	KR7368970000	오에스피	KOSDAQ	벤처기업부	4840	2	-60	-1.22	4880	4880	4775	28291	136042225	45235414400	9346160	KSQ
143540	KR7143540003	영우디에스피	KOSDAQ	벤처기업부	1012	2	-77	-7.07	1080	1085	1012	2041146	2128679842	45135093740	44599895	KSQ
046310	KR7046310009	백금T&A	KOSDAQ	중견기업부	2740	2	-5	-0.18	2715	2745	2715	72820	198392305	44987076340	16418641	KSQ
131220	KR7131220006	대한과학	KOSDAQ	벤처기업부	6030	1	10	0.17	5980	6110	5920	15975	95618720	44950574700	7454490	KSQ
072130	KR7072130008	유엔젤	KOSPI		3405	2	-60	-1.73	3440	3465	3395	69661	237870755	44930520870	13195454	STK
016100	KR7016100000	리더스코스메틱	KOSDAQ	중견기업부	2350	2	-40	-1.67	2385	2485	2240	184979	434885800	44887100900	19100894	KSQ
148780	KR7148780000	비플라이소프트	KOSDAQ	기술성장기업부	1427	2	-4	-0.28	1424	1431	1397	153507	215746081	44873049575	31445725	KSQ
006200	KR7006200000	한국전자홀딩스	KOSPI		958	2	-10	-1.03	954	968	954	72565	69605710	44837404288	46803136	STK
002290	KR7002290005	삼일기업공사	KOSDAQ	중견기업부	3600	2	-5	-0.14	3605	3625	3550	24500	87991040	44640000000	12400000	KSQ
052860	KR7052860004	아이앤씨	KOSDAQ	벤처기업부	2495	2	-85	-3.29	2550	2590	2485	102753	259038940	44567820730	17862854	KSQ
054300	KR7054300009	팬스타엔터프라이즈	KOSDAQ	벤처기업부	665	2	-3	-0.45	667	671	658	170448	112829284	44545620175	66985895	KSQ
006570	KR7006570006	대림통상	KOSPI		2925	2	-35	-1.18	2965	3115	2860	10264	30374595	44533125000	15225000	STK
053950	KR7053950002	경남제약	KOSDAQ	중견기업부	1248	2	-18	-1.42	1270	1277	1238	430747	539047979	44420565696	35593402	KSQ
290270	KR7290270008	휴네시온	KOSDAQ	벤처기업부	4620	2	-20	-0.43	4595	4670	4465	52578	239520790	44387444640	9607672	KSQ
021040	KR7021040001	대호특수강	KOSDAQ	중견기업부	4080	3	0	0.0	4080	4080	4045	1036	4205640	44277738960	10852387	KSQ
221840	KR7221840002	하이즈항공	KOSDAQ	중견기업부	2365	2	-15	-0.63	2380	2390	2315	5532	12955330	44226826765	18700561	KSQ
012340	KR7012340006	뉴인텍	KOSDAQ	벤처기업부	866	2	-14	-1.59	880	880	854	113292	97505112	44085602292	50907162	KSQ
286750	KR7286750005	나노브릭	KOSDAQ	기술성장기업부	2130	1	40	1.91	2105	2200	2065	95225	203723720	44079410670	20694559	KSQ
032960	KR7032960007	동일기연	KOSDAQ	중견기업부	11580	3	0	0.0	11650	11650	11220	23262	265246420	44079142620	3806489	KSQ
019770	KR7019770007	서연탑메탈	KOSDAQ	우량기업부	3780	2	-15	-0.4	3760	3835	3750	53094	201115105	44037000000	11650000	KSQ
189860	KR7189860000	서전기전	KOSDAQ	벤처기업부	4530	1	175	4.02	4305	4670	4250	291467	1316478435	43935473400	9698780	KSQ
197140	KR7197140007	디지캡	KOSDAQ	벤처기업부	4575	2	-185	-3.89	4700	4785	4575	75291	348571795	43905607050	9596854	KSQ
010770	KR7010770006	평화홀딩스	KOSPI		3000	1	5	0.17	2965	3000	2965	9490	28324945	43876398000	14625466	STK
119500	KR7119500007	포메탈	KOSDAQ	중견기업부	3695	1	45	1.23	3650	3705	3620	175186	640423650	43775522240	11847232	KSQ
238200	KR7238200000	비피도	KOSDAQ	기술성장기업부	5350	2	-100	-1.83	5390	5480	5300	75651	405320750	43763000000	8180000	KSQ
036000	KR7036000008	예림당	KOSDAQ	중견기업부	1897	1	27	1.44	1891	1897	1870	17381	32733200	43696023469	23034277	KSQ
187220	KR7187220009	디티앤씨	KOSDAQ	벤처기업부	3720	2	-150	-3.88	3855	3865	3720	150556	568259325	43516638120	11698021	KSQ
020180	KR7020180006	대신정보통신	KOSDAQ	중견기업부	1132	1	13	1.16	1110	1133	1102	219148	245152215	43501531780	38428915	KSQ
114450	KR7114450000	그린생명과학	KOSDAQ	중견기업부	2175	1	60	2.84	2100	2195	2080	32883	70031200	43500000000	20000000	KSQ
429270	KR7429270002	시지트로닉스	KOSDAQ	기술성장기업부	9640	2	-220	-2.23	9800	9990	9500	29348	284964240	43440250000	4506250	KSQ
080720	KR7080720006	한국유니온제약	KOSDAQ	벤처기업부	5490	2	-120	-2.14	5670	5670	5400	12819	70101100	43424961210	7909829	KSQ
021650	KR7021650007	한국큐빅	KOSDAQ	중견기업부	2650	2	-40	-1.49	2685	2690	2645	32435	86301985	43328991950	16350563	KSQ
031510	KR7031510001	오스템	KOSDAQ	중견기업부	1546	2	-12	-0.77	1551	1551	1525	81278	125316299	43288000000	28000000	KSQ
331520	KR7331520007	밸로프	KOSDAQ	중견기업부	850	2	-5	-0.58	849	859	832	125233	105002681	43234731500	50864390	KSQ
006125	KR7006121008	SK디스커버리우	KOSPI		31700	1	250	0.79	31600	31800	31300	3032	96002400	43063023500	1358455	STK
054180	KR7054180005	메디콕스	KOSDAQ	투자주의환기종목(소속부없음)	753	2	-12	-1.57	765	776	750	161669	122552143	43034829504	57151168	KSQ
131090	KR7131090003	시큐브	KOSDAQ	벤처기업부	975	2	-13	-1.32	987	988	970	39453	38682747	42900000000	44000000	KSQ
000215	KR7000211003	DL우	KOSPI		25350	3	0	0.0	25000	25800	25000	128	3245250	42743015250	1686115	STK
263020	KR7263020000	디케이앤디	KOSDAQ	벤처기업부	2835	1	35	1.25	2755	2860	2755	48635	137376450	42722970885	15069831	KSQ
184230	KR7184230001	SGA솔루션즈	KOSDAQ	벤처기업부	709	2	-12	-1.66	719	719	706	41377	29432283	42470169881	59901509	KSQ
025880	KR7025880006	케이씨피드	KOSDAQ	중견기업부	2540	1	20	0.79	2520	2545	2515	76773	194371795	42458279320	16715858	KSQ
001465	KR7001461003	BYC우	KOSPI		196800	1	300	0.15	193400	197900	193400	695	136755500	42387768000	215385	STK
016920	KR7016920001	카스	KOSDAQ	중견기업부	1597	2	-32	-1.96	1629	1629	1592	102117	163877813	42310180186	26493538	KSQ
005320	KR7005320007	국동	KOSPI		633	1	2	0.32	630	636	628	80928	51046047	42253191201	66750697	STK
013000	KR7013000005	세우글로벌	KOSPI		1468	2	-52	-3.42	1530	1530	1452	86191	127447113	42138985508	28705031	STK
089230	KR7089230007	THE E&M	KOSDAQ	중견기업부	2095	2	-10	-0.48	2190	2245	2050	187917	405568655	41954189270	20025866	KSQ
435620	KR7435620000	하나금융25호스팩	KOSDAQ	SPAC(소속부없음)	9750	3	0	0.0	9780	9790	9680	11444	111201370	41944500000	4302000	KSQ
051780	KR7051780005	큐로홀딩스	KOSDAQ	중견기업부	307	2	-2	-0.65	309	312	306	70071	21581576	41881692150	136422450	KSQ
219550	KR7219550001	디와이디	KOSDAQ	중견기업부	800	2	-26	-3.15	844	888	772	2532633	2116410440	41829156000	52286445	KSQ
353190	KR7353190002	휴럼	KOSDAQ	중견기업부	1059	2	-25	-2.31	1074	1083	1058	111269	118476173	41701746780	39378420	KSQ
051390	KR7051390003	YW	KOSDAQ	중견기업부	3665	2	-45	-1.21	3710	4360	3645	2120191	8656500265	41617423720	11355368	KSQ
111870	KR7111870002	KH 전자	KOSDAQ	관리종목(소속부없음)	2970	0	0	0.0	0	0	0	0	0	41572037430	13997319	KSQ
247660	KR7247660004	나노씨엠에스	KOSDAQ	기술성장기업부	9570	2	-330	-3.33	9900	9900	9510	12203	117815530	41571314400	4343920	KSQ
045510	KR7045510005	정원엔시스	KOSDAQ	중견기업부	1289	1	5	0.39	1284	1289	1268	42591	54524376	41517777388	32209292	KSQ
067010	KR7067010009	이씨에스	KOSDAQ	벤처기업부	3375	2	-100	-2.88	3450	3475	3365	75305	256574895	41492250000	12294000	KSQ
000760	KR7000760009	이화산업	KOSPI		14810	1	20	0.14	14770	15070	14600	1455	21441300	41468000000	2800000	STK
083470	KR7083470005	이엠앤아이	KOSDAQ	중견기업부	1920	2	-43	-2.19	1963	1978	1918	100104	194644177	40973431680	21340329	KSQ
006050	KR7006050009	국영지앤엠	KOSDAQ	중견기업부	1173	2	-5	-0.42	1161	1190	1157	75017	87479435	40932120039	34895243	KSQ
408900	KR7408900009	스튜디오미르	KOSDAQ	벤처기업부	7780	4	1790	29.88	7780	7780	7780	22924	178259220	40913899680	5258856	KSQ
130500	KR7130500002	GH신소재	KOSDAQ	중견기업부	2810	1	20	0.72	2790	2815	2790	12528	35083085	40871596120	14545052	KSQ
018680	KR7018680009	서울제약	KOSDAQ	중견기업부	3500	1	10	0.29	3430	3630	3430	9019	31449435	40807616500	11659319	KSQ
331380	KR7331380006	포커스에이치엔에스	KOSDAQ	벤처기업부	2140	2	-10	-0.47	2150	2165	2125	78301	167709985	40763965480	19048582	KSQ
032750	KR7032750002	삼진	KOSDAQ	우량기업부	5040	2	-20	-0.4	5000	5070	4980	16244	81314195	40641884640	8063866	KSQ
146060	KR7146060009	율촌	KOSDAQ	중견기업부	1692	1	33	1.99	1658	1692	1642	90994	151500708	40634386740	24015595	KSQ
